market_cap,price,dia,capitalizacion propia
1411257600000,396.62,510,7719424975
1411344000000,398.3113000000001,511,7752342789
1411430400000,433.7512999999999,512,8442112395
1411516800000,420.92,513,8192376483
1411603200000,407.9775,514,7940476281
1411689600000,402.88,515,7841263512
1411776000000,398.0074999999999,516,7746429922
1411862400000,375.9887999999999,517,7317879414
1411948800000,373.0888,518,7261436641
1412035200000,387.3512999999999,519,7539028035
1412121600000,380.8949999999999,520,7413368907
1412208000000,371.8413,521,7237156517
1412294400000,356.1899999999999,522,6932534874
1412380800000,327.8813,523,6381561938
1412467200000,325.1099999999999,524,6327624057
1412553600000,328.73,525,6398080208
1412640000000,331.7238,526,6456348612
1412726400000,353.3901000000001,527,6878040351
1412812800000,358.395,528,6975450844
1412899200000,357.5549999999999,529,6959101903
1412985600000,359.515,530,6997249432
1413072000000,374.1675000000001,531,7282431406
1413158400000,387.0387999999999,532,7532945840
1413244800000,398.2888,533,7751904871
1413331200000,392.1900000000001,534,7633203774
1413417600000,379.3912999999999,535,7384102356
1413504000000,380.2925,536,7401642434
1413590400000,389.1163,537,7573380274
1413676800000,386.945,538,7531120208
1413763200000,379.7699999999999,539,7391473004
1413849600000,382.4137999999999,540,7442929349
1413936000000,379.4425000000001,541,7385098863
1414022400000,356.2000000000001,542,6932729505
1414108800000,354.3175000000001,543,6896090360
1414195200000,347.0304940564094,544,6754263181
1414281600000,350.1888000000001,545,6815733369
1414368000000,348.29,546,6778776977
1414454400000,351.5638000000001,547,6842495028
1414540800000,333.1474999999999,548,6484058121
1414627200000,343.6674999999999,549,6688809144
1414713600000,336.5879758057807,550,6551020187
1414800000000,323.9763,551,6305558826
1414886400000,323.9849999999999,552,6305728154
1414972800000,323.995,553,6305922784
1415059200000,328.0083,554,6384033743
1415145600000,337.5933,555,6570586837
1415232000000,347.8183,556,6769596268
1415318400000,341.2317,557,6641401107
1415404800000,344.1783,558,6698750857
1415491200000,363.4241291015933,559,7073332910
1415577600000,363.7649999999999,560,7079967289
1415664000000,366.15,561,7126386603
1415750400000,418.5783,562,8146799917
1415836800000,414.7083,563,8071478010
1415923200000,395.245,564,7692663316
1416009600000,377.3267,565,7343918995
1416096000000,387.6233,566,7544321978
1416182400000,384.9,567,7491318322
1416268800000,374.8683,568,7296071094
1416355200000,376.7883,569,7333440102
1416441600000,355.3888345541618,570,6916941771
1416528000000,349.3882854323945,571,6800152934
1416614400000,351.5500000000001,572,6842226438
1416700800000,366.7817,573,7138681396
1416787200000,377.7417,574,7351996150
1416873600000,375.248,575,7303461205
1416960000000,365.7660000000001,576,7118912802
1417046400000,368.448,577,7171112635
1417132800000,376.951,578,7336606736
1417219200000,374.9649999999999,579,7297953169
1417305600000,376.472,580,7327283947
1417392000000,379.489,581,7386003894
1417478400000,381.3768000000001,582,7422746192
1417564800000,374.103,583,7281176041
1417651200000,368.2282000000001,584,7166834662
1417737600000,376.379,585,7325473886
1417824000000,373.671,586,7272768014
1417910400000,374.448,587,7287890785
1417996800000,361.433,588,7034579514
1418083200000,350.9280000000001,589,6830120437
1418169600000,346.9798718363186,590,6753277920
1418256000000,346.9089999999999,591,6751898539
1418342400000,351.502,592,6841292213
1418428800000,347.484,593,6763089779
1418515200000,350.133,594,6814647332
1418601600000,344.615,595,6707250360
1418688000000,328.5340000000001,596,6394265455
1418774400000,318.828,597,6205357334
1418860800000,309.765,598,6028963939
1418947200000,317.54,599,6180288958
1419033600000,328.7740000000001,600,6398936581
1419120000000,319.501,601,6218455950
1419206400000,329.886,602,6420579465
1419292800000,333.97,603,6500066459
1419379200000,322.194,604,6270869876
1419465600000,318.166,605,6192472812
1419552000000,327.7169708710151,606,6378363596
1419638400000,314.568,607,6122444848
1419724800000,316.491,608,6159872245
1419811200000,312.6329999999999,609,6084783894
1419897600000,310.079,610,6035075328
1419984000000,317.379,611,6177155411
1420070400000,313.9920000000001,612,6111234145
1420156800000,314.446,613,6120070359
1420243200000,286.572,614,5577558000
1420329600000,260.936,615,5078603891
1420416000000,273.22,616,5317687690
1420502400000,285.3738000000001,617,5554237403
1420588800000,295.8725,618,5758573864
1420675200000,284.4525,619,5536306118
1420761600000,289.5738000000001,620,5635982108
1420848000000,274.533,621,5343242642
1420934400000,267.184,622,5200208871
1421020800000,268.353667700943,623,5222974143
1421107200000,221.436,624,4309814403
1421193600000,172.1479,625,3350518881
1421280000000,210.5559,626,4098054745
1421366400000,205.816,627,4005801953
1421452800000,199.4914,628,3882706105
1421539200000,208.9892,629,4067562024
1421625600000,214.545,630,4175694698
1421712000000,210.5137,631,4097233405
1421798400000,224.0451,632,4360595382
1421884800000,232.0423000000001,633,4516245085
1421971200000,232.898,634,4532899596
1422057600000,248.096,635,4828698650
1422144000000,253.8388999999999,636,4940472856
1422230400000,271.2882000000001,637,5280089018
1422316800000,259.2356,638,5045508963
1422489600000,232.5329422304941,639,4525794467
1422576000000,228.6354,640,4449936506
1422662400000,218.0233,641,4243392938
1422748800000,226.2697,642,4403892827
1422835200000,240.0193,643,4671501636
1422921600000,226.0119,644,4398875259
1423008000000,225.3083,645,4385181075
1423094400000,216.9136,646,4221794819
1423180800000,222.4872,647,4330273935
1423267200000,227.2050999999999,648,4422098541
1423353600000,222.9061,649,4338426996
1423440000000,220.0922,650,4283659990
1423526400000,220.6493,651,4294502842
1423612800000,219.0956,652,4264263140
1423699200000,222.0401587875259,653,4321573161
1423785600000,235.6774,654,4586995128
1423872000000,259.0086000000001,655,5041090857
1423958400000,232.9962,656,4534810865
1424044800000,235.9199,657,4591714911
1424131200000,242.4568,658,4718942759
1424217600000,234.6238,659,4566488884
1424304000000,240.2988,660,4676941551
1424390400000,244.0821,661,4750576014
1424476800000,244.1459,662,4751817755
1424563200000,235.5529999999999,663,4584573927
1424649600000,238.1319,664,4634767122
1424736000000,238.7314,665,4646435206
1424822400000,237.378,666,4620093948
1424908800000,236.1711557723409,667,4596605109
1424995200000,253.8991,668,4941644530
1425081600000,253.5991,669,4935805623
1425168000000,257.7075,670,5015767515
1425254400000,269.9614999999999,671,5254267423
1425340800000,280.6241999999999,672,5461795820
1425427200000,273.0192999999999,673,5313781461
1425513600000,274.8255,674,5348935577
1425600000000,272.3412999999999,675,5300585530
1425686400000,275.5846387340832,676,5363710713
1425772800000,274.578,677,5344118478
1425859200000,289.2957000000001,678,5630569441
1425945600000,290.3057,679,5650227096
1426032000000,295.961,680,5760296342
1426118400000,293.9203,681,5720578146
1426204800000,288.0364999999999,682,5606061600
1426291200000,281.4887,683,5478621605
1426377600000,285.2645,684,5552110095
1426464000000,290.0955000000001,685,5646135968
1426550400000,284.3491,686,5534293642
1426636800000,255.6062,687,4974869860
1426723200000,260.0037,688,5060458513
1426809600000,260.9075,689,5078049195
1426896000000,259.4899,690,5050458410
1426982400000,267.7980999999999,691,5212161115
1427068800000,266.0272,692,5177694044
1427155200000,245.1679,693,4771708966
1427241600000,246.2715,694,4793188361
1427328000000,247.5595,695,4818256737
1427414400000,247.1476,696,4810239917
1427500800000,252.0497,697,4905649612
1427587200000,241.9136999999999,698,4708372390
1427673600000,246.5418,699,4798449216
1427760000000,243.2692000000001,700,4734754521
1427846400000,246.7755,701,4802997725
1427932800000,252.341,702,4911319191
1428019200000,253.6226999999999,703,4936264950
1428105600000,253.3213,704,4930398794
1428192000000,259.7117999999999,705,5054777256
1428278400000,255.4233,706,4971310073
1428364800000,253.2085,707,4928203365
1428451200000,244.2709,708,4754250633
1428537600000,243.2006548544864,709,4733420425
1428624000000,234.5253,710,4564571777
1428710400000,236.4501,711,4602034207
1428796800000,235.7386,712,4588186265
1428883200000,223.9464,713,4358674381
1428969600000,217.9995,714,4242929718
1429056000000,223.0161,715,4340567929
1429142400000,227.9995,716,4437559968
1429228800000,222.4171382852381,717,4328910322
1429315200000,222.9536999999999,718,4339353436
1429401600000,222.6812,719,4334049762
1429488000000,224.3086,720,4365723889
1429574400000,234.6867000000001,721,4567713109
1429660800000,233.7807,722,4550079608
1429747200000,235.1735,723,4577187709
1429833600000,230.9863,724,4495692131
1429920000000,225.9568,725,4397802847
1430006400000,218.5065,726,4252797472
1430092800000,228.5712,727,4448686979
1430179200000,225.6422999999999,728,4391681725
1430265600000,225.9978,729,4398600831
1430352000000,236.2208,730,4597571335
1430438400000,232.7402999999999,731,4529830277
1430524800000,235.1563,732,4576852945
1430611200000,239.882,733,4668829363
1430697600000,238.9705999999999,734,4651090762
1430784000000,236.0015000000001,735,4593303094
1430870400000,229.8152,736,4472898982
1430956800000,236.8450000000001,737,4609720156
1431043200000,243.657,738,4742302282
1431129600000,241.5321,739,4700945300
1431216000000,239.5548,740,4662461061
1431302400000,241.8506,741,4707144274
1431388800000,241.5189000000001,742,4700688388
1431475200000,235.4793,743,4583139502
1431561600000,236.704,744,4606975869
1431648000000,236.9908,745,4612557865
1431734400000,235.9781,746,4592847659
1431820800000,236.0847,747,4594922418
1431907200000,232.4757,748,4524680360
1431993600000,231.9446000000001,749,4514343548
1432080000000,234.048,750,4555282075
1432166400000,235.4204999999999,751,4581995077
1432252800000,240.9352,752,4689327820
1432339200000,239.0329940983288,753,4652305139
1432425600000,241.2417000000001,754,4695293238
1432512000000,237.441,755,4621320119
1432598400000,237.4971,756,4622411994
1432684800000,237.2305,757,4617223152
1432771200000,237.4891000000001,758,4622256290
1432857600000,237.0714,759,4614126584
1432944000000,233.4572,760,4543783320
1433030400000,229.6785,761,4470238387
1433116800000,223.3178,762,4346439924
1433203200000,225.7387,763,4393557961
